1102
9 36
46 65 907
17 66 890
64 99 336
5 17 777
46 62 136
29 46 944
56 61 331
94 97 384
23 45 425
65 76 261
8 48 678
18 23 52
28 86 478
5 27 499
0 98 542
77 94 407
97 98 56
9 12 995
62 86 904
9 20 102
3 85 866
57 65 37
65 78 675
8 63 106
7 12 789
50 86 60
35 65 800
58 83 555
45 52 55
11 81 497
28 97 644
13 80 44
60 87 903
23 62 443
13 83 865
43 51 549
37 55 941
28 94 278
5 22 357
6 94 713
30 31 102
73 87 963
19 89 587
50 63 177
20 58 274
13 92 237
0 1 281
50 70 968
29 43 21
74 92 341
0 30 658
40 40 967
46 87 473
23 67 564
7 84 627
92 93 678
12 98 751
88 99 980
83 97 509
70 91 978
7 69 534
4 46 50
63 88 197
27 50 700
16 84 131
17 60 806
39 84 280
77 78 385
9 80 15
37 96 286
42 80 927
10 26 73
20 24 603
78 88 366
43 99 913
25 65 596
0 40 260
30 63 315
73 91 366
21 70 377
52 57 54
16 56 636
46 76 305
20 96 437
41 70 672
38 72 312
51 71 37
19 50 276
32 86 141
15 41 453
25 79 688
49 74 554
79 93 748
56 74 107
16 17 881
31 89 962
13 47 16
31 97 619
20 89 969
6 25 990
23 33 481
12 56 239
66 81 742
6 27 859
1 75 858
20 46 638
52 82 62
7 57 844
0 83 410
64 73 274
32 36 784
53 99 576
61 86 184
23 57 822
19 29 952
61 97 144
6 77 816
29 64 300
39 48 951
54 62 790
6 75 172
14 57 705
43 60 969
47 63 746
53 74 849
54 58 668
13 39 958
11 20 134
24 95 140
32 79 644
9 44 118
8 77 875
20 99 873
15 21 194
14 26 36
6 74 984
51 63 762
26 28 144
41 49 940
33 48 460
8 79 611
20 73 124
20 50 425
47 62 708
77 82 212
19 77 6
35 97 491
81 95 965
65 82 110
14 52 538
7 97 493
0 22 55
4 73 561
19 93 687
22 90 790
42 70 639
40 62 328
15 70 968
36 49 371
63 81 315
4 44 731
2 35 614
15 47 256
46 72 287
2 98 440
41 97 213
49 84 697
33 76 537
35 61 169
18 44 108
71 71 73
47 84 63
53 75 860
58 80 152
10 11 409
8 36 515
30 69 842
2 99 415
3 89 58
71 91 166
57 96 878
20 39 780
25 42 350
31 53 535
30 58 242
14 69 532
28 90 444
50 67 66
10 25 976
39 67 237
88 89 738
0 41 227
49 64 879
15 91 29
12 80 694
30 81 784
4 31 276
23 40 201
42 73 582
77 96 847
46 86 80
25 62 489
46 70 972
28 47 179
64 93 474
40 98 34
50 56 166
25 25 791
29 67 253
3 74 684
9 50 716
28 35 221
73 97 734
70 78 968
32 42 507
24 31 491
2 58 192
31 80 461
42 92 237
19 85 461
50 76 758
70 79 921
30 43 106
1 21 671
93 99 585
28 71 7
76 92 526
5 21 644
18 74 999
66 73 278
47 57 425
50 92 795
37 75 99
1 90 130
19 87 598
55 73 396
19 61 435
24 65 981
20 64 83
38 93 601
44 47 358
5 40 672
18 38 186
64 95 197
12 13 277
54 84 745
61 80 594
4 10 20
10 36 498
73 81 730
2 16 442
56 76 153
27 54 146
18 29 120
15 99 136
37 58 599
53 58 328
1 69 431
46 68 936
57 98 401
23 52 102
28 53 265
76 98 36
43 68 739
56 63 137
11 29 331
58 97 297
14 18 159
35 68 320
64 71 374
2 51 998
24 42 652
14 70 594
43 81 894
87 95 709
24 63 93
24 35 791
70 81 857
28 58 346
56 95 63
5 6 766
24 53 412
38 70 580
65 73 856
63 75 848
55 66 706
5 49 905
36 43 226
13 77 438
30 36 730
57 67 412
1 62 308
2 55 884
34 69 85
13 99 110
65 67 62
28 39 244
32 56 290
2 66 43
51 67 426
15 69 78
2 50 439
29 97 839
3 86 183
16 67 134
41 58 127
37 90 86
90 91 451
8 69 950
6 88 901
48 91 386
34 45 638
50 69 788
14 77 156
19 44 424
7 80 424
56 90 64
33 98 834
68 92 229
0 28 235
45 90 279
35 39 258
44 86 498
26 33 37
18 20 947
72 79 562
4 85 604
93 97 313
1 19 478
31 35 572
32 43 401
9 28 105
54 88 560
84 88 423
32 41 657
26 37 853
44 53 369
35 83 3
12 90 523
22 38 369
32 39 681
91 98 505
34 47 480
2 68 674
1 45 988
1 52 561
43 63 944
9 46 205
47 69 658
15 97 995
11 62 635
77 88 601
3 12 661
20 91 572
10 63 994
20 41 708
15 29 869
33 33 309
10 21 380
78 87 657
73 99 931
8 60 107
28 92 938
58 63 80
9 98 289
39 91 261
23 64 625
0 71 629
25 94 816
15 48 172
58 64 492
30 72 187
1 50 90
67 80 413
52 62 829
2 41 539
10 89 342
3 31 984
27 45 308
25 83 875
75 87 489
21 25 223
51 89 348
30 84 749
13 55 404
13 30 675
26 82 150
8 67 959
16 79 708
20 90 411
14 48 144
14 36 998
47 68 299
14 31 764
2 60 395
6 29 906
53 59 477
4 21 699
45 81 332
80 92 690
27 86 71
81 98 981
81 90 929
3 53 811
21 67 14
15 78 227
35 47 875
22 36 642
10 93 556
34 38 130
69 92 99
26 67 537
64 74 516
46 55 750
13 90 738
71 92 285
29 44 506
41 73 381
38 83 908
5 34 125
67 89 116
23 93 78
48 83 574
43 91 866
23 86 180
5 93 431
88 98 383
72 94 852
22 80 905
79 98 800
42 43 95
20 53 803
12 23 700
36 51 738
40 53 77
25 48 881
40 96 213
64 91 238
49 98 733
9 42 619
10 77 451
71 99 541
1 17 71
59 80 434
71 82 696
56 70 969
10 57 668
76 82 741
5 10 657
32 44 678
12 26 44
28 76 982
6 10 220
41 72 745
69 81 674
26 97 215
58 78 467
5 15 308
21 68 498
86 97 864
24 76 677
83 95 334
24 37 955
18 31 415
18 25 256
23 54 48
64 82 354
12 16 906
51 85 600
74 87 524
50 91 69
31 56 749
9 27 844
51 84 72
54 73 501
7 51 885
30 78 118
1 70 225
61 98 995
33 52 35
72 85 786
40 90 252
16 44 463
73 88 711
11 59 863
74 93 686
11 22 675
21 75 465
18 91 842
46 71 210
2 17 174
3 56 574
14 39 367
20 56 363
49 75 140
62 70 315
51 83 831
2 19 64
8 32 779
17 19 58
78 82 712
19 38 923
15 49 529
15 39 608
50 59 979
14 82 415
21 43 615
79 99 444
3 23 138
29 40 695
3 13 555
45 95 906
50 68 631
41 53 733
68 95 448
7 59 402
16 49 532
55 94 249
12 71 768
16 60 133
26 48 378
45 64 898
20 63 887
6 63 677
69 89 499
49 69 356
63 76 84
10 99 141
3 71 935
30 95 827
6 66 14
34 55 244
68 87 257
31 77 309
1 66 53
51 78 121
57 75 340
42 76 125
21 69 359
37 70 305
32 96 524
75 92 261
40 50 273
12 44 25
74 78 329
1 36 940
30 67 783
40 81 239
53 70 732
2 27 766
40 84 691
7 17 917
74 77 257
19 95 311
49 95 842
31 75 824
63 80 627
46 58 676
59 68 541
90 94 458
68 71 255
29 56 211
54 68 636
65 84 132
90 95 51
3 32 502
50 88 135
31 92 475
2 52 811
1 33 358
14 47 752
60 91 721
49 88 968
88 97 628
70 90 800
10 37 377
15 84 538
25 73 795
17 62 739
21 29 892
67 92 174
7 79 881
9 11 515
29 80 403
9 65 140
8 35 680
40 48 292
60 99 268
28 31 501
11 70 119
42 59 684
48 54 706
8 82 433
23 30 97
92 99 777
7 49 311
53 55 85
0 47 962
3 60 898
24 83 979
27 41 476
34 59 279
2 69 762
50 54 731
39 86 145
37 85 914
26 99 696
4 39 752
32 78 470
37 76 3
40 73 540
20 69 899
96 96 208
12 29 926
18 56 225
23 59 494
44 44 913
58 68 171
23 76 670
8 78 288
5 98 102
33 81 345
95 97 523
23 38 628
26 44 648
12 38 941
32 91 295
14 72 162
11 98 700
8 88 959
73 86 342
10 17 327
7 23 225
45 97 280
5 91 750
5 8 412
16 64 472
48 52 999
43 89 204
65 87 338
52 86 608
39 47 37
35 95 470
54 77 108
20 57 636
22 94 796
45 67 222
34 70 582
4 25 323
15 55 44
68 70 781
34 94 275
83 90 210
59 89 246
38 52 604
40 69 615
63 87 214
22 85 465
2 45 552
14 15 203
34 36 341
0 58 515
46 79 175
23 23 360
19 59 958
41 79 274
23 25 209
12 22 341
66 85 525
45 99 183
16 96 522
6 60 691
37 83 152
20 43 769
23 60 430
86 88 242
84 96 24
6 92 684
35 86 205
4 61 47
74 82 150
56 94 603
61 70 572
3 10 777
7 55 881
18 18 928
44 71 460
75 88 488
54 65 124
2 23 19
49 85 930
35 49 26
62 91 720
36 96 503
21 88 457
85 87 789
20 62 221
42 88 964
47 88 334
10 90 591
61 68 755
61 64 968
19 96 487
22 71 529
37 64 415
10 72 866
16 95 511
29 83 649
38 85 305
21 37 858
50 53 51
35 43 718
52 85 37
17 31 118
43 52 477
52 75 935
63 92 578
73 98 797
87 88 61
23 80 378
6 21 224
25 29 522
34 83 839
5 68 667
61 88 24
10 41 255
28 73 170
9 24 401
31 49 357
2 82 927
50 55 579
17 91 64
32 57 467
68 80 924
51 54 889
8 57 705
63 95 897
8 45 549
35 80 452
4 67 229
94 98 91
56 80 253
2 25 158
15 60 169
19 66 524
22 53 700
23 56 307
8 73 961
1 37 327
18 85 3
42 67 538
21 98 678
61 92 637
44 78 872
55 71 792
40 59 266
79 91 286
4 63 845
62 71 228
25 58 309
1 98 459
74 97 556
53 68 475
14 74 594
2 97 752
68 86 367
34 98 7
74 76 74
40 68 621
24 75 434
17 27 748
24 55 350
31 38 922
20 23 180
19 46 911
3 46 603
10 95 200
28 63 190
26 63 25
19 35 178
74 74 732
88 90 65
68 68 939
10 50 733
19 97 435
23 66 26
85 93 569
36 98 919
4 28 921
66 80 342
56 62 642
24 87 903
44 63 101
41 56 218
4 16 228
32 52 254
33 97 938
57 77 48
44 67 808
4 60 138
65 80 298
1 2 129
69 91 890
45 53 60
26 62 201
75 89 344
3 18 697
9 55 34
41 77 338
0 79 626
18 86 645
38 39 875
45 45 197
7 63 161
48 57 54
9 47 950
7 78 164
41 85 921
23 35 829
8 23 214
20 75 732
85 86 222
32 63 803
69 88 577
18 54 857
75 96 409
34 74 433
1 85 786
43 73 557
61 65 336
4 69 947
33 65 313
28 55 715
12 82 515
49 78 212
1 86 275
7 91 637
39 44 723
86 94 750
33 94 634
0 33 205
90 90 458
7 46 29
4 42 969
1 13 892
78 84 195
24 68 941
29 98 652
73 77 92
0 59 550
7 85 245
19 52 599
20 45 672
39 43 375
16 97 676
1 5 731
71 77 402
52 95 220
31 61 135
59 63 367
31 41 843
34 44 216
17 95 420
18 88 791
60 81 384
4 34 167
12 25 516
28 32 213
22 70 141
11 37 313
72 88 948
87 91 47
60 88 583
72 95 483
21 49 805
48 55 96
2 7 761
35 59 783
67 87 530
13 48 396
49 93 264
14 38 245
11 63 30
14 45 671
12 59 397
86 86 338
36 78 729
81 99 44
9 43 2
36 87 381
83 84 726
9 64 509
12 19 138
8 92 19
3 98 215
35 73 284
6 83 327
20 68 962
6 73 337
25 84 877
6 50 670
26 54 428
39 78 950
23 26 61
38 98 701
89 98 812
49 54 268
62 93 913
4 57 963
43 74 424
19 74 696
35 51 360
77 77 587
33 90 81
66 91 656
20 42 656
3 17 875
39 71 74
47 89 258
19 30 830
3 62 279
51 58 385
17 81 313
51 82 304
10 92 931
53 77 805
8 95 138
34 42 999
91 96 836
34 75 998
36 48 739
0 7 519
59 95 440
8 17 140
7 31 430
54 75 655
26 73 962
19 83 607
52 99 39
20 38 901
58 82 340
30 71 946
1 47 220
25 81 552
12 91 726
0 57 249
21 51 554
33 63 429
74 94 415
27 95 42
64 86 537
74 83 904
81 83 439
83 93 124
28 30 123
59 94 446
72 83 433
19 81 643
39 70 39
56 93 411
12 37 448
33 43 228
43 83 130
1 64 346
16 93 577
77 98 739
16 91 786
48 60 315
31 33 208
42 47 701
13 69 165
36 68 497
14 44 240
2 30 249
5 29 37
67 79 394
15 93 21
65 81 837
25 43 981
26 81 397
72 80 272
32 85 374
21 74 834
45 80 281
68 69 829
86 93 75
6 19 182
21 60 590
73 73 414
58 65 403
16 48 200
55 59 286
1 39 768
62 79 426
76 84 655
10 59 9
43 54 661
6 57 334
64 89 125
35 94 887
31 76 298
52 79 298
14 41 884
7 52 252
52 88 428
3 87 98
88 92 801
97 99 902
21 66 504
84 95 372
37 79 501
44 65 787
72 73 818
1 6 7
1 71 86
43 67 599
57 87 205
13 72 214
21 78 486
3 94 736
23 27 822
48 53 595
18 19 216
71 86 246
75 77 823
5 32 933
12 57 701
6 93 188
31 34 192
33 46 165
7 92 438
54 95 12
40 71 11
68 98 434
45 68 394
93 93 113
27 77 354
70 77 893
87 96 203
52 72 993
61 63 459
3 69 52
89 94 348
7 98 381
27 47 784
60 90 168
78 97 12
6 82 567
5 64 108
17 69 869
21 73 520
12 99 421
7 42 688
1 92 795
49 62 803
4 65 619
14 59 767
50 89 123
16 87 613
4 76 653
28 45 752
57 58 321
34 88 703
8 94 136
50 75 590
41 82 663
46 56 337
67 75 687
2 39 748
3 37 618
16 78 323
63 96 162
36 82 962
39 83 203
5 67 491
0 43 675
61 87 379
33 66 357
37 84 938
15 16 243
44 79 849
27 28 340
34 79 340
34 92 913
64 85 210
50 93 988
5 36 469
3 68 621
0 75 136
7 44 357
14 21 382
50 57 221
24 73 81
37 60 545
15 90 773
23 37 897
66 90 44
50 81 158
40 43 614
14 75 173
27 90 599
44 72 707
38 97 12
72 98 849
55 85 501
31 79 125
48 92 291
26 49 347
43 47 626
40 83 389
2 37 30
8 85 371
50 98 873
12 42 159
2 24 597
32 69 12
90 99 842
47 47 317
61 96 396
27 99 351
29 36 74
75 99 483
3 45 524
51 61 736
55 65 423
15 51 251
6 56 113
0 52 876
25 61 500
10 81 526
24 52 716
35 91 346
55 79 607
56 68 409
28 70 179
13 29 250
14 61 939
6 81 969
31 58 912
40 47 315
29 75 531
5 79 138
28 75 537
33 61 331
59 98 751
56 69 835
65 72 393
16 28 375
39 60 841
10 27 352
26 74 247
58 92 624
38 79 333
38 91 998
16 47 647
2 44 283
32 47 228
29 58 172
32 37 137
23 51 503
18 72 710
31 69 706
66 76 868
40 93 804
19 22 567
29 79 432
5 59 756
26 30 349
6 28 998
12 12 37
39 66 10
76 93 172
23 73 90
13 79 57
32 48 549
33 39 466
12 66 248
36 64 63
18 70 602
23 98 528
7 65 20
5 80 981
11 96 717
8 39 568
11 97 28
22 54 709
61 69 626
29 81 330
83 89 927
75 91 645
27 70 298
0 55 84
31 84 632
57 81 364
80 88 363
31 98 754
4 83 201
11 72 861
58 60 767
71 73 982
21 93 87
79 79 887
8 68 274
10 53 131
26 94 954
34 37 378
17 88 237
54 85 148
29 30 310
9 52 453
19 80 754
25 68 757
59 71 292
38 51 223
6 76 749
2 89 556
29 60 246
69 72 547
34 73 9
63 89 422
54 64 804
30 93 213
20 60 963
8 75 907
45 58 223
11 26 647
20 74 917
21 36 281
25 52 372
10 91 970
58 96 59
15 27 956
29 29 318
17 47 526
28 48 883
69 79 288
22 79 97
49 52 77
56 65 564
64 76 34
53 85 46
60 71 465
72 86 434
12 84 522
17 84 600
59 75 926
50 61 367
18 41 17
33 47 438
48 48 10
16 31 840
48 98 357
27 85 149
13 98 50
40 97 120
24 51 202
39 80 114
69 87 479
36 59 764
4 14 705
61 61 843
20 76 77
48 76 214
13 59 893
17 17 635
28 68 323
22 26 551
54 79 114
6 36 816
10 38 115
2 6 598
16 55 803
5 43 687
17 57 962
69 90 634
10 87 868
23 24 999
4 82 685
28 64 37
10 96 567
1 58 831
5 46 200
19 65 271
58 75 432
17 86 828
29 85 724
13 86 566
6 20 839
75 83 160
7 40 405
53 67 170
36 66 620
65 79 568
52 60 732
14 58 586
71 80 978
73 93 538
87 90 149
30 57 842
19 68 246
9 15 181
46 88 797
1 93 848
32 55 702
37 49 788
20 27 503
43 55 731
4 66 477
61 71 778
0 38 606
72 74 858
32 32 483
61 77 112
74 95 908
42 62 914
10 75 326
1 9 474
47 73 544
1 48 758
17 99 383
67 78 56
75 94 205
11 18 7
47 51 787
65 92 242
35 52 851
43 95 327
82 82 550
29 42 315
12 39 95
9 93 610
44 81 25
16 73 895
68 88 460
55 56 518
67 90 900
11 74 727
42 50 710
22 32 137
7 34 220
18 58 240
49 68 533
2 90 754
67 98 355
40 67 539
6 6 647
18 64 222
25 40 934
38 55 944
24 45 471
37 86 587
37 46 33
14 24 825
32 66 749
0 17 941
76 99 43
59 88 390
18 60 97
9 21 9
35 72 563
17 18 253
3 66 46
2 36 936
9 62 293
34 35 724
10 78 339
7 54 484
31 72 974
16 22 168
33 72 973
13 56 41
8 25 640
59 84 294
50 50 277
32 34 540
80 97 848
13 73 103
10 84 969
37 65 224
65 89 917
45 72 375
63 94 960
15 68 682
44 82 869
6 12 358
32 92 310
75 78 561
37 62 532
6 16 37
33 78 860
39 90 702
54 74 719
30 62 304
87 92 842
17 76 651
30 34 177
20 47 718
30 70 234
76 85 772
24 86 952
26 69 296
31 63 230
39 87 914
23 47 765
34 46 272
24 96 230
48 78 331
41 44 777
23 90 339
79 84 864
2 61 80
30 73 366
51 62 879
53 61 252
27 53 53
29 87 130
1 51 168
57 76 259
13 18 472
0 34 734
3 5 647
85 97 420
50 94 615
15 66 314
20 85 517
4 99 645
15 26 568
0 66 97
48 89 961
35 56 447
73 95 903
12 78 417
41 43 287
37 52 854
66 84 50
15 81 556
19 51 254
35 60 729
24 70 522
53 69 524
10 51 571
70 72 987
46 57 178
22 62 288
11 30 783
4 35 206
11 45 662
5 25 106
66 99 1
47 87 761
37 72 897
52 70 450
22 22 291
28 38 369
18 94 573
29 71 851
6 52 60
12 92 985
42 75 271
24 50 430
80 94 359
53 65 89
65 74 961
26 36 320
37 57 856
22 49 714
84 97 748
30 37 254
64 90 46
32 59 203
40 65 514
31 87 464
7 81 593
4 24 513
20 55 73
30 74 620
1 56 929
48 82 802
61 82 958
1 26 201
30 60 905
1 61 917
75 93 429
49 71 42
48 84 145
74 84 443
16 66 1000
31 82 935
14 94 707
18 95 807
51 99 93
49 86 561
59 97 837
66 79 261
24 39 835
5 20 959
31 64 78
45 71 742
77 93 397
79 88 332
69 75 731
9 56 255
68 91 385
78 89 674
0 97 339
14 80 221
16 65 609
32 38 155
53 98 846
41 86 591
3 52 579
0 39 122
2 5 776
19 42 515
30 82 351
26 43 769
43 92 676
13 25 811
25 26 563
5 45 502
16 45 668
54 63 36
79 97 558
29 33 74
15 42 957
14 66 435
29 32 917
56 79 895
49 58 124
55 87 567
4 78 959
25 45 906
41 92 709
6 99 46
8 41 905
51 75 876
5 87 973
33 62 848
82 92 452
6 40 285
16 75 289
4 8 999
32 54 628
3 7 248
27 69 654
25 55 576
7 48 853
10 30 949
71 94 901
0 10 536
35 76 245
16 61 729
69 86 673
46 60 450
0 56 849
81 94 236
25 71 454
34 61 693
72 92 478
4 88 535
52 52 457
44 98 798
37 77 294
46 73 222
3 44 444
14 64 703
18 73 871
30 90 960
8 65 7
20 81 370
6 85 144
25 50 695
51 93 542
10 79 381
1 11 678
39 55 854
12 45 728
53 91 795
18 76 102
14 56 919
53 73 476
6 55 289
33 75 52
11 66 240
5 11 657
31 65 968
26 86 566
19 79 748
18 92 752
53 54 830
21 24 746
63 66 267
21 54 39
39 97 198
27 58 780
12 43 388
99 99 441
3 11 304
64 84 924
47 58 606
63 69 503
0 15 84
26 35 939
81 86 879
57 92 663
25 70 471
0 31 743
6 54 233
58 73 149
36 42 272
20 70 601
31 39 238
28 54 687
34 39 886
47 91 435
65 88 894
76 77 416
17 80 709
8 55 159
39 40 397
6 97 647
5 95 581
60 77 956
74 98 522
15 59 298
56 58 88
64 96 804
15 71 291
30 41 866
47 96 804
52 54 371
18 71 941
48 93 377
52 76 492
11 16 588
13 53 60
68 76 459
41 96 975
34 51 156
6 26 573
4 5 640
52 58 703
73 75 337
22 31 286
42 79 521
39 72 205
45 59 490
14 65 380
32 71 147
79 90 753
22 34 463
79 82 672
1 59 804
29 70 686
21 81 493
14 98 764
24 77 270
11 11 279
83 88 459
5 76 159
28 61 357
12 77 573
40 94 861
60 67 63
69 84 527
54 89 796
6 39 332
35 98 262
28 84 816
70 99 446
55 89 910
17 21 144
7 35 675
9 57 137
42 74 338
32 94 815
45 96 362
0 96 891
33 70 395
13 93 932
9 67 472
11 13 262
40 45 898
43 80 938
7 61 175
47 49 373
22 99 944
4 18 966
14 29 290
2 4 103
80 90 101
6 48 672
15 67 360
25 78 36
32 99 218
28 85 27
83 99 750
19 23 492
11 79 163
19 86 713
14 22 164
12 64 124
32 84 305
13 68 77
21 72 895
67 70 572
24 81 153
17 20 457
45 69 508
21 87 618
51 56 514
42 63 414
1 4 283
7 74 911
25 85 38
47 60 486
38 49 59
2 32 660
13 44 403
89 99 308
28 96 971
59 62 644
1 57 825
24 33 987
24 59 295
56 72 409
12 28 951
25 38 71
43 94 431
68 84 382
18 35 307
8 18 21
54 96 181
24 97 432
20 71 120
44 96 231
46 63 322
59 85 565
51 52 325
23 48 182
0 49 858
89 92 779
51 53 116
19 24 744
22 82 534
35 66 718
34 52 345
18 63 909
19 71 122
47 75 811
50 90 432
2 62 35
5 97 267
56 66 603
46 98 501
7 43 914
18 61 726
1 43 869
43 48 244
25 87 91
8 46 89
41 54 673
43 71 250
33 91 661
4 22 625
38 76 316
95 95 216
98 99 513
16 36 300
82 98 776
28 95 899
48 66 861
22 48 436
28 36 169
14 25 693
58 87 160
61 67 771
26 51 566
64 83 117
7 28 95
52 93 401
10 71 149
47 65 112
4 96 801
4 89 127
33 57 563
47 54 969
3 38 2
11 51 504
48 96 435
57 57 133
21 46 977
46 64 130
35 75 626
57 80 471
68 99 987
39 68 131
18 97 486
38 41 147
24 67 5
78 81 214
29 39 650
9 68 695
40 56 289
15 57 525
65 93 746
14 89 22
20 95 263
60 74 319
22 74 749
64 68 312
92 95 660
16 63 573
36 88 388
69 85 783
9 14 695
55 57 311
77 92 233
13 64 699
11 43 907
72 77 596
66 70 583
47 86 77
20 72 120
23 72 437
17 85 183
7 93 602
11 25 542
64 69 691
37 66 596
32 58 672
13 58 524
11 54 986
6 24 691
66 97 628
13 50 611
66 68 600
23 78 192
49 55 742
80 85 422
11 17 178
70 84 630
43 50 502
6 14 656
4 53 803
40 52 16
67 97 541
26 80 160
88 91 646
7 53 562
44 55 447
36 80 849
66 92 718
11 68 426
8 22 703
43 97 693
25 39 508
9 82 363
4 26 196
22 27 553
13 19 621
65 71 823
19 34 811
24 25 390
14 86 185
44 60 433
17 24 828
23 42 381
36 50 673
33 67 707
19 78 358
10 85 606
16 40 72
8 47 225
21 31 338
12 86 616
35 57 697
29 34 822
48 79 125
12 63 666
53 90 866
54 72 643
23 92 731
39 92 589
63 70 534
65 65 481
23 82 398
35 40 459
38 38 758
12 40 88
46 84 164
66 87 756
5 73 846
38 63 70
6 64 492
12 34 982
1 1 185
78 99 402
15 75 351
31 50 22
33 95 989
11 53 830
39 49 293
50 95 208
34 72 675
29 74 849
13 62 350
12 67 49
57 72 237
28 60 868
10 18 204
20 20 436
30 89 825
28 37 8
74 96 179
57 97 115
10 44 883
27 43 905
3 59 936
24 46 929
51 97 759
7 64 447
3 97 84
5 86 7
23 88 316
8 76 399
26 65 75
25 92 259
32 83 375
4 79 129
61 76 647
74 75 424
3 57 539
77 83 408
44 69 792
47 64 435
57 85 112
18 33 9
8 50 79
17 42 867
78 83 593
2 79 912
60 64 451
19 21 621
24 79 140
30 53 730
23 49 344
61 78 667
5 16 833
9 95 707
31 93 761
5 28 525
23 91 373
47 50 770
31 45 252
74 81 196
16 27 253
11 27 566
4 11 981
15 88 232
62 62 934
16 86 610
3 25 466
24 26 510
84 92 53
48 94 625
42 55 708
16 72 36
9 33 386
21 34 234
3 79 145
95 96 184
41 66 888
58 88 804
65 99 934
3 19 692
71 89 348
5 54 848
3 48 281
5 9 167
5 71 277
22 60 146
23 74 292
31 96 768
46 49 691
3 39 665
6 98 430
42 49 936
60 96 948
65 94 240
48 62 125
10 31 452
37 94 937
71 78 342
32 80 7
32 35 550
32 51 299
14 20 619
35 42 933
4 87 619
31 37 738
36 99 809
25 35 483
46 80 187
23 99 834
20 31 15
54 78 710
9 31 135
56 67 468
44 76 214
52 78 983
9 73 109
3 27 163
51 57 576
82 97 464
10 28 421
56 73 181
33 86 720
33 69 677
28 50 798
34 78 37
18 77 820
51 66 982
4 64 95
43 58 781
31 95 275
36 67 775
14 37 749
37 40 814
2 15 735
35 84 221
36 83 831
10 69 736
56 78 417
71 74 512
50 83 273
59 77 729
8 12 293
44 88 398
90 96 511
75 90 47
29 92 294
34 89 872
55 60 462
55 75 717
50 79 667
28 91 703
0 2 690
17 94 750
35 93 201
25 63 671
12 62 809
2 70 917
1 79 813
19 32 544
30 56 197
80 83 164
25 46 115
25 77 235
42 46 72
17 65 123
59 83 591
11 80 586
46 93 262
43 65 738
1 74 301
6 32 287
0 63 512
40 57 266
29 45 573
3 24 351
71 79 751
81 81 962
36 70 900
67 96 792
26 34 850
60 61 413
44 46 739
23 46 73
18 48 390
30 68 166
4 4 570
8 91 502
73 90 711
42 99 109
31 70 929
45 91 756
23 65 324
18 39 248
44 52 617
41 61 898
2 95 953
72 99 610
13 49 13
72 82 396
26 53 844
20 88 443
5 55 69
0 91 198
15 20 415
17 56 413
51 86 468
76 95 726
11 92 237
6 78 717
54 71 363
33 37 670
50 80 629
52 55 711
13 85 313
38 53 394
45 82 18
30 35 273
82 89 131
3 15 216
46 46 479
30 85 240
0 11 148
6 71 792
64 78 641
16 46 588
27 42 826
38 42 671
58 72 241
16 43 798
58 67 838
12 55 61
5 7 378
32 50 645
3 67 506
4 71 406
16 71 192
29 93 985
37 59 314
1 35 427
57 61 635
24 44 309
9 87 976
4 38 970
44 91 63
69 80 120
62 73 310
67 85 107
42 81 216
7 14 548
48 56 314
38 40 760
13 78 301
69 98 197
11 52 871
8 15 920
36 86 989
36 72 670
43 69 911
61 62 883
65 90 758
18 82 225
49 76 886
8 61 107
37 47 785
76 94 878
70 97 662
55 90 955
9 88 85
43 76 928
12 50 126
27 40 165
1 32 778
24 27 782
41 89 824
35 79 365
68 75 18
0 82 1
30 97 623
53 80 709
27 30 816
30 65 856
2 76 575
21 96 790
9 69 313
14 17 967
5 83 267
1 84 904
80 95 316
37 42 788
48 51 700
34 56 72
70 75 92
17 59 973
47 55 234
77 90 824
38 78 618
26 91 229
44 57 842
60 82 556
50 60 439
17 46 296
61 84 4
70 86 454
38 77 587
45 66 809
15 28 745
0 72 355
62 72 8
32 76 606
30 99 711
27 39 994
9 70 460
31 57 225
55 64 593
36 56 159
43 84 5
30 30 88
17 45 356
4 15 30
59 87 134
0 88 931
67 68 774
82 83 769
3 16 668
43 88 375
17 23 803
49 89 411
48 71 942
23 44 915
42 93 118
55 61 917
4 43 230
82 95 833
25 27 897
56 86 582
25 90 51
89 91 611
13 84 501
39 73 958
45 79 753
8 26 899
49 65 51
36 38 816
25 98 295
7 47 878
38 81 506
71 84 885
85 88 798
7 9 671
34 71 930
13 31 427
58 70 116
13 45 508
27 81 415
1 15 136
11 47 148
13 15 73
63 98 342
17 74 895
71 83 322
66 71 399
36 95 918
9 51 562
22 67 703
39 74 112
48 80 188
19 58 316
2 21 574
22 65 975
15 38 640
27 79 507
16 68 496
44 64 689
28 41 819
28 93 177
8 16 707
56 88 320
48 90 562
80 91 690
15 83 817
21 42 248
59 79 690
12 79 363
5 70 737
3 90 954
29 78 799
41 63 515
22 46 743
47 83 834
10 13 138
33 55 405
32 97 289
14 49 467
58 84 957
49 79 817
74 85 660
58 85 833
11 57 978
1 87 315
43 53 884
18 40 442
40 87 432
49 83 327
64 64 511
8 71 438
68 97 874
15 98 843
43 75 918
8 24 715
12 75 168
20 78 351
